CodeId;Abbreviation;ShortName;LongName;ParentId;HierarchyLevel;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;CreatedDate;A:Alakomponentti (icpc);ALONG:Anm.;ALONG:Ensisijainen ICD-10;ALONG:Exkluderar;A:Harkitse (icpc);ALONG:Huom.;ALONG:ICD-10;ALONG:Inkluderar;A:Komponent (icpc);A:Komponentti (icpc);ALONG:Kriteerit (icpc);ALONG:Kriterier (icpc);A:Lehtisolmu;A:Långt_namn;ALONG:Mukaan lukien;ALONG:Pois lukien;A:Subkomponent (icpc);A:Sukupuoli;A:Överväg (icpc);ALONG:Consider_EN;ALONG:Criteria_EN;ALONG:Exclusion_EN;ALONG:Inclusion_EN;A:Long_name;A:Päivystysapu116117
W11;Raskaudenehkäisy pillerillä;Raskaudenehkäisy pillerillä;Raskaudenehkäisy pillerillä;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2454;04.02.2008;;;Z30.4;;;;Z30.4;familjeplanering baserad på peroral hormonbehandling;1 Symptom/besvär;1 Oireet ja vaivat;;;T;Kontraception med p-piller;suun kautta annettavaan hormonivalmisteeseen perustuva perhesuunnittelu;;;2;;;;;family planning in women using oral hormonal therapy;Contraception oral;
W12;Raskaudenehkäisy, kohdunsisäinen;Raskaudenehkäisy, kohdunsisäinen;Raskaudenehkäisy, kohdunsisäinen;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2455;04.02.2008;;;Z30.1;;;;Z30.1,Z30.5;familjeplanering baserad på använding av livmoderinlägg;1 Symptom/besvär;1 Oireet ja vaivat;;;T;Kontraception, intrauterin;perhesuunnittelu käyttäen kierukkaa;;;2;;;;;family planning using IUD;Contraception intrauterine;
W13;Sterilisaatio, naisen;Sterilisaatio, naisen;Sterilisaatio, naisen;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2456;04.02.2008;;;Z30.2;;;;Z30.2;familjeplanering som inkluderar sterilisering;1 Symptom/besvär;1 Oireet ja vaivat;;;T;Sterilisering;perhesuunnittelu, johon liittyy naisen sterilisaatio;;;2;;;;;family planning involving female sterilization;Sterilization female;
W14;Raskaudenehkäisy, muu;Raskaudenehkäisy, muu;Raskaudenehkäisy, muu;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2457;04.02.2008;;;Z30.0;genetisk rådgivning A98./oral kontraception W11./IUD W12./familjeplanering genom sterilisering W13;;;Z30.0,Z30.8,Z30.9;kontraception UNS./familjeplanering UNS;1 Symptom/besvär;1 Oireet ja vaivat;;;T;Kontraception, annan;muu ehkäisy./muu perhesuunnittelu;perinnöllisyysneuvonta A98./ tablettiehkäisy W11./ kierukka W12./ naisen sterilisaatio W13;;2;;;;genetic counseling A98, oral contraception W11, IUD W12, family planning by female sterilization W13;contraception NOS, family planning NOS;Contraception female other;
W15;Hedelmättömyys;Hedelmättömyys;Hedelmättömyys;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2458;04.02.2008;;;N97.9;;Muu raskauteen liittyvä oire/vaiva W29;;N97.0,N97.1,N97.2,N97.3,N97.4,N97.8,N97.9,Z31.0,Z31.1,Z31.2,Z31.3,Z31.4,Z31.6,Z31.8,Z31.9;sterilitet./primär och sekundär;1 Symptom/besvär;1 Oireet ja vaivat;ei raskautta 2 vuoden yrittämisestä huolimatta;har inte blivit gravid trots försökt I två års tid;T;Infertilitet/ subfertilitet;steriliteetti, primaari ja sekundaari;;;2;Symptom/besvär gällande graviditet W29;Pregnancy symptom/complaint, other W29;failure to conceive after 2 years of trying;;primary and secondary sterility;Infertility/subfertility female;
W17;Synnytyksen jälkeinen verenvuoto;Synnytyksen jälkeinen verenvuoto;Synnytyksen jälkeinen verenvuoto;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2459;04.02.2008;;;O72.1;;Synnytyksen jälkeinen oire/vaiva, muu W18;;O72.0,O72.1,O72.2,O72.3;;1 Symptom/besvär;1 Oireet ja vaivat;synnytyksen jälkeinen / 6 viikon sisällä synnytyksestä tapahtuva runsas verenvuoto;kraftig blödning inom 6 veckor efter förlossning;T;Post-partum blödning;;;;2;Post-partum-symptom/annat besvär W18;other post-partum complaints W18;heavy bleeding at or within 6 weeks of parturition;;;Post-partum bleeding;
W18;Synnytyksen jälkeinen oire/vaiva, muu;Synnytyksen jälkeinen oire/vaiva, muu;Synnytyksen jälkeinen oire/vaiva, muu;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2460;04.02.2008;;;O90.9;puerperal depression P76./post-partum blödning W17./laktationsbesvär W19./komplikationer i puerperiet W96;;;O90.9;;1 Symptom/besvär;1 Oireet ja vaivat;synnytykseen liittyvä / 6 viikon sisälle synnytyksestä ajoittuva vaiva;besvär, som hänför sig till och som uppträder inom 6 veckor efter förlossning;T;Post-partum-symptom/annat besvär;;synnytyksenjälkeinen masennus P76./ synnytyksenjälkeinen vuoto W17./ imetysvaiva W19./ lapsivuodeajan komplikaatio W96;;2;;;complaints related to and within six weeks of parturition;puerperal depression P76, post-partum bleeding W17, lactation complaints W19, complications of puerperium W96;;Post-partum symptom/complaint other;
W19;Imetykseen liittyvä oire/vaiva;Imetykseen liittyvä oire/vaiva;Imetykseen liittyvä oire/vaiva;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2461;04.02.2008;;;O92.7;mastit under barnsängstiden W94./spruckna bröstvårtor W95;;;O92.5,O92.6,O92.7;galaktorré./hämning av mjölkproduktionen./avvänjning;1 Symptom/besvär;1 Oireet ja vaivat;;;T;Amning Symptom/ besvär;maidoneritys rinnasta./rintamaidon ehtyminen./vieroitus;rintatulehdus lapsivuodeaikana W94./ rohtuneet nännit W95;;2;;;;puerperal mastitis W94, cracked nipples W95;galactorrhoea, suppression of lactation, weaning;Lactation symptom/complaint;
W21;Huoli raskaudenaikaisesta kehonkuvasta;Huoli raskaudenaikaisesta kehonkuvasta;Huoli raskaudenaikaisesta kehonkuvasta;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2462;04.02.2008;;;R46.8;;;;R46.8;;1 Symptom/besvär;1 Oireet ja vaivat;;;T;Bekymmer för utseende under graviditet;;;;2;;;;;;Concern about body image related to pregnancy;
W27;Huoli/pelko raskauskomplikaatiosta;Huoli/pelko raskauskomplikaatiosta;Huoli/pelko raskauskomplikaatiosta;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2463;04.02.2008;;;Z71.1;om patienten har komplikationen./koda komplikationen;;;Z71.1;rädsla för medfödd anomali hos spädbarn;1 Symptom/besvär;1 Oireet ja vaivat;potilaan huoli/pelko raskauskomplikaatioista ilman/ennen varmistettua diagnoosia;bekymmer / rädsla för komplikation hos en patient utan komplikation eller till dess att den bekräftats;T;Rädsla för graviditetskomplikation;pelko vauvan synnynnäisestä rakennepoikeavuudesta;jos potilaalla on komplikaatio, se luokitellaan;;2;;;concern about/fear of complications in a patient without them/until they are proven;if the patient has the complication, code the complication;fear of congenital anomaly in baby;Fear of complications of pregnancy;
W28;Toiminnanvajaus, rask. ja synn.liittyvä;Toiminnanvajaus, rask. ja synn.liittyvä;Toiminnanvajaus, raskauteen ja synnytykseen liittyvä;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2464;04.02.2008;;COOP/WONCA-kartorna lämpar sig för att beskriva patientens funktionsförmåga (se kapitel 8);Z73.6;;;Ks. COOP/Wonca-taulukot toimintakyvyn kuvaamisessa (luku 8) kirjassa ICPC-2 Perusterveydenhuollon kansainvälinen luokitus (Kuntaliitto 2010);Z73.6;instabilitet i bäckenet;1 Symptom/besvär;1 Oireet ja vaivat;raskauteen liittyvä toiminnanvajaus tai toiminnan rajoittuneisuus;funktionsbegränsing/ handikapp beroende på graviditet;T;Funktionsbegränsning / handikapp vid graviditet och förlossning;lantion epävakaus;;;2;;;limitation of function/disability due to or related to pregnancy;;pelvic instability;Limited function/disability (W);
W29;Muu raskauteen liittyvä oire/vaiva;Muu raskauteen liittyvä oire/vaiva;Muu raskauteen liittyvä oire/vaiva;W;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2465;04.02.2008;;;O26.0;;;;O26.0,O26.1,O26.2,O26.3,O26.5;familjeplanering symptom/besvär;1 Symptom/besvär;1 Oireet ja vaivat;;;T;Symptom/besvär gällande graviditet;perhesuunnitteluun liittyvä oire/vaiva;;;2;;;;;family planning symptom/complaint other;Pregnancy symptom/complaint other;
W30;Raskaus, Laaja tutkimus/arviointi;Raskaus, Laaja tutkimus/arviointi;Raskaus, synnytys ja perhesuunnittelu, Laaja terveydentilan arviointi/tarkastus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2466;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Medicinsk undersökning/grundlig;;;;;;;;;;;
W31;Raskaus, Suppea tutkimus/arviointi;Raskaus, Suppea tutkimus/arviointi;Raskaus, synnytys ja perhesuunnittelu, Suppea terveydentilan arviointi/tarkastus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2467;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Medicinsk undersökning/partiell;;;;;;;;;;;
W32;Raskaus, synn. ja perhesuunn., Allergiatutkimus;Raskaus, synn. ja perhesuunn., Allergiatutkimus;Raskaus, synnytys ja perhesuunnittelu, Allergiatutkimus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2468;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Allergitest;;;;;;;;;;;
W33;Raskaus, Mikrobiol./immun. koe;Raskaus, Mikrobiol./immun. koe;Raskaus, synnytys ja perhesuunnittelu, Mikrobiologinen/immunologinen koe;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2469;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Mikrobiologiskt/annat immunologiskt prov;;;;;;;;;;;
W34;Raskaus, Veritutkimus;Raskaus, Veritutkimus;Raskaus, synnytys ja perhesuunnittelu, Veritutkimus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2470;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Blodprov;;;;;;;;;;;
W35;Raskaus, Virtsatutkimus;Raskaus, Virtsatutkimus;Raskaus, synnytys ja perhesuunnittelu, Virtsatutkimus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2471;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Urinprov;;;;;;;;;;;
W36;Raskaus, Ulostetutkimus;Raskaus, Ulostetutkimus;Raskaus, synnytys ja perhesuunnittelu, Ulostetutkimus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2472;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Avföringsprov;;;;;;;;;;;
W37;Raskaus, Histol./sytol. tutk.;Raskaus, Histol./sytol. tutk.;Raskaus, synnytys ja perhesuunnittelu, Histologinen/sytologinen tutkimus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2473;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Histologiskt/cytologiskt prov;;;;;;;;;;;
W38;Raskaus, Muu lab.tutkimus;Raskaus, Muu lab.tutkimus;Raskaus, synnytys ja perhesuunnittelu, Muu laboratoriotutkimus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2474;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Annat laboratorieprov UNS;;;;;;;;;;;
W39;Raskaus, Kliin. toimintakoe;Raskaus, Kliin. toimintakoe;Raskaus, synnytys ja perhesuunnittelu, Kliininen toimintakoe;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2475;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Kliniskt funktionstest;;;;;;;;;;;
W40;Raskaus, Diagn. Endoskopia;Raskaus, Diagn. Endoskopia;Raskaus, synnytys ja perhesuunnittelu, Diagnostinen endoskopia;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2476;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Diagnostisk endoskopi;;;;;;;;;;;
W41;Raskaus, Diagn. Kuvantaminen;Raskaus, Diagn. Kuvantaminen;Raskaus, synnytys ja perhesuunnittelu, Diagnostinen kuvantaminen;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2477;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Radiologisk diagnostik eller annan bilddiagnostik;;;;;;;;;;;
W42;Raskaus, Elektrofys. tutk.;Raskaus, Elektrofys. tutk.;Raskaus, synnytys ja perhesuunnittelu, Elektrofysiologinen tutkimus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2478;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Elektrofysiologisk undersökning;;;;;;;;;;;
W43;Raskaus, Muu tutkimus;Raskaus, Muu tutkimus;Raskaus, synnytys ja perhesuunnittelu, Muu tutkimustoimenpide;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2479;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Annan diagnostisk åtgärd;;;;;;;;;;;
W44;Raskaus, Rokotus / enn.ehk.lääk.;Raskaus, Rokotus / enn.ehk.lääk.;Raskaus, synnytys ja perhesuunnittelu, Rokotus / ennaltaehkäisevä lääkitys;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2480;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Preventiv immunisering/medicinering;;;;;;;;;;;
W45;Raskaus, Seuranta/neuvonta;Raskaus, Seuranta/neuvonta;Raskaus, synnytys ja perhesuunnittelu, Seuranta/terveysneuvonta/ruokavalioneuvonta;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2481;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Observation/hälsofostran/rådgivning/dietrådgivning;;;;;;;;;;;
W46;Raskaus, Pth konsultaatio;Raskaus, Pth konsultaatio;Raskaus, synnytys ja perhesuunnittelu, Perusterveydenhuollon asiantuntijan konsultaatio;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2482;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Konsultation med person yrkesverksam inom primärvården;;;;;;;;;;;
W47;Raskaus, Esh konsultaatio;Raskaus, Esh konsultaatio;Raskaus, synnytys ja perhesuunnittelu, Erikoislääkärin konsultaatio;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2483;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Specialistkonsultation;;;;;;;;;;;
W48;Raskaus ja synnytys, Pot. tarpeiden selvitt.;Raskaus ja synnytys, Pot. tarpeiden selvitt.;Raskaus, synnytys ja perhesuunnittelu, Potilaan tarpeiden/tulosyyn selvittäminen;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2484;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Utredning av patientens kontaktorsak/-behov;;;;;;;;;;;
W49;Raskaus, Muu ennaltaehk. tmp;Raskaus, Muu ennaltaehk. tmp;Raskaus, synnytys ja perhesuunnittelu, Muu ennaltaehkäisevä toimenpide;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2485;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Annan förebyggande åtgärd;;;;;;;;;;;
W50;Raskaus, Lääkitys;Raskaus, Lääkitys;Raskaus, synnytys ja perhesuunnittelu, Lääkitys/lääkemääräys/uusinta/injektio;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2486;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Medicinering/ordination/förnyelse/injektion;;;;;;;;;;;
W51;Raskaus, Aukaisu/kanylointi/huuht.;Raskaus, Aukaisu/kanylointi/huuht.;Raskaus, synnytys ja perhesuunnittelu, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2487;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Incision/dränage/sköljning/aspiration;;;;;;;;;;;
W52;Raskaus, Kudoksen poisto/poltto;Raskaus, Kudoksen poisto/poltto;Raskaus, synnytys ja perhesuunnittelu, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2488;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Excision/avlägsnande av vävnad/biopsi/destruktion/revision/kauterisation;;;;;;;;;;;
W53;Raskaus, Katetrointi/intub.;Raskaus, Katetrointi/intub.;Raskaus, synnytys ja perhesuunnittelu, Katetrointi/intubointi/laajentaminen;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2489;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Instrumentering/katetrisering /intubering/dilatering;;;;;;;;;;;
W54;Raskaus, Ompelu/korjaus/kipsaus;Raskaus, Ompelu/korjaus/kipsaus;Raskaus, synnytys ja perhesuunnittelu, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto);W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2490;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Reparation /fixation - suturering /gipsning /protetik (applikation/borttagning);;;;;;;;;;;
W55;Raskaus, Paikall. lääkeaineinjekt.;Raskaus, Paikall. lääkeaineinjekt.;Raskaus, synnytys ja perhesuunnittelu, Paikallinen lääkeaineinjektio;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2491;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Lokal injektion/infiltration;;;;;;;;;;;
W56;Raskaus, Sidos/kompr./tampon.;Raskaus, Sidos/kompr./tampon.;Raskaus, synnytys ja perhesuunnittelu, Sidos /kompressi/tamponointi;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2492;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Förbindning /tryckförband /tamponad;;;;;;;;;;;
W57;Raskaus, Fys.hoito/kuntoutus;Raskaus, Fys.hoito/kuntoutus;Raskaus, synnytys ja perhesuunnittelu, Fysikaalinen hoito /kuntoutus;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2493;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Fysioterapi /rehabilitation;;;;;;;;;;;
W58;Raskaus, Terapeuttinen neuvonta;Raskaus, Terapeuttinen neuvonta;Raskaus, synnytys ja perhesuunnittelu, Terapeuttinen neuvonta/kuuntelu;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2494;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Terapeutisk rådgivning/lyssnande;;;;;;;;;;;
W59;Raskaus, Muu hoitotoimenpide;Raskaus, Muu hoitotoimenpide;Raskaus, synnytys ja perhesuunnittelu, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2495;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Graviditet, förlossning och familjeplanering, Annan terapeutisk åtgärd/mindre kirurgiskt ingrepp UNS;;;;;;;;;;;
W60;Raskaus, Tulosten kuuleminen;Raskaus, Tulosten kuuleminen;Raskaus, synnytys ja perhesuunnittelu, Tutkimustulosten kuuleminen;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2496;04.02.2008;;;;;;;;;4 Resultat;4 Tulokset;;;T;Graviditet, förlossning och familjeplanering, Resultat av test /åtgärder;;;;;;;;;;;
W61;Raskaus, Tutk.tulos toiselta;Raskaus, Tutk.tulos toiselta;Raskaus, synnytys ja perhesuunnittelu, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2497;04.02.2008;;;;;;;;;4 Resultat;4 Tulokset;;;T;Graviditet, förlossning och familjeplanering, Resultat av test /åtgärd/sjukjournal föreskriven av annan vårdgivare;;;;;;;;;;;
W62;Raskaus, Hallinnollinen toimenpide;Raskaus, Hallinnollinen toimenpide;Raskaus, synnytys ja perhesuunnittelu, Hallinnollinen toimenpide;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2498;04.02.2008;;;;;;;;;5 Administrativa åtgärder;5 Hallinnolliset syyt;;;T;Graviditet, förlossning och familjeplanering, Administrativa åtgärder;;;;;;;;;;;
W63;Raskaus, Muu seuranta;Raskaus, Muu seuranta;Raskaus, synnytys ja perhesuunnittelu, Muu seurantakäynti;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2499;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Graviditet, förlossning och familjeplanering, Uppföljningsbesök, ospecificerat;;;;;;;;;;;
W64;Raskaus, Hoidonantaja käynnistänyt;Raskaus, Hoidonantaja käynnistänyt;Raskaus, synnytys ja perhesuunnittelu, Hoidonantajan käynnistämä tapahtuma;W;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2500;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Graviditet, förlossning och familjeplanering, Besök/problem initierat av vårdgivaren;;;;;;;;;;;
